"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"126",2022-03-08 00:10:25,1,303,100,49.394015748842,5.72532782304861
"127",2022-03-08 00:10:30,1,303,100,49.5987248098121,6.16040744451045
"128",2022-03-08 00:10:35,1,303,100,50.9879627035314,5.10632204760365
"129",2022-03-08 00:10:40,1,303,100,49.5337178697738,5.72654774447322
"130",2022-03-08 00:10:45,1,303,100,49.382880209831,5.05488333727892
"131",2022-03-08 00:10:50,1,303,100,49.1554929445486,5.49388476736019
"132",2022-03-08 00:10:55,1,303,100,45.4984742700302,5.22724514192106
"133",2022-03-08 00:11:00,1,303,100,49.814787284926,5.20861896849914
"134",2022-03-08 00:11:05,1,303,100,48.1462773458632,5.0508039045577
"135",2022-03-08 00:11:10,1,303,100,50.7451428080101,5.87584253656153
"136",2022-03-08 00:11:15,1,303,100,47.1681970649247,5.44462125968544
"137",2022-03-08 00:11:20,1,303,100,49.9697423963968,5.28688374176343
"138",2022-03-08 00:11:25,1,303,100,47.0044684629339,5.30019527224523
"139",2022-03-08 00:11:30,1,303,100,46.0963101155558,5.96275596936127
"140",2022-03-08 00:11:35,1,303,100,51.965299836474,5.33444683765508
"141",2022-03-08 00:11:40,1,303,100,48.2210269861342,5.59189089734447
"142",2022-03-08 00:11:45,1,303,100,50.2460113408188,5.16018788153909
"143",2022-03-08 00:11:50,1,303,100,46.3102103258885,5.09774898293348
"144",2022-03-08 00:11:55,1,303,100,48.3411734968639,5.55103294783312
"145",2022-03-08 00:12:00,1,303,100,46.975600947299,5.58020450206425
"146",2022-03-08 00:12:05,1,303,100,46.879942593504,5.18786494947762
"147",2022-03-08 00:12:10,1,303,100,49.2256882945855,5.2895673850493
"148",2022-03-08 00:12:15,1,303,100,48.6875325107179,6.20051642475907
"149",2022-03-08 00:12:20,1,303,100,46.1444243818079,5.01713735146639
"150",2022-03-08 00:12:25,1,303,100,49.3715568945148,5.67243375122193
"151",2022-03-08 00:12:30,1,303,100,49.5280018328413,5.99671893236661
"152",2022-03-08 00:12:35,1,303,100,47.3229068331005,5.60900352859151
"153",2022-03-08 00:12:40,1,303,100,47.5477042729867,5.03284385710886
"154",2022-03-08 00:12:45,1,303,100,47.156096851053,5.1773136118134
"155",2022-03-08 00:12:50,1,303,100,48.8123114988824,5.50369545590054
"156",2022-03-08 00:12:55,1,303,100,50.0254959874413,5.73384111758128
"157",2022-03-08 00:13:00,1,303,100,48.3056246771354,5.78495571411548
"158",2022-03-08 00:13:05,1,303,100,48.4158339262148,5.84524997364341
"159",2022-03-08 00:13:10,1,303,100,45.8785991080759,5.89731610054355
"160",2022-03-08 00:13:15,1,303,100,47.9504411159191,5.07456901826821
"161",2022-03-08 00:13:20,1,303,100,46.585395558699,6.14747069668216
"162",2022-03-08 00:13:25,1,303,100,49.5999082950129,5.16013475641172
"163",2022-03-08 00:13:30,1,303,100,49.2209652789962,5.46400719381878
"164",2022-03-08 00:13:35,1,303,100,48.6515611676903,5.35241262593773
"165",2022-03-08 00:13:40,1,303,100,46.5757052186175,5.45437333635175
"166",2022-03-08 00:13:45,1,303,100,49.2872222178139,6.10915115634831
"167",2022-03-08 00:13:50,1,303,100,49.8606936300475,4.94065333177096
"168",2022-03-08 00:13:55,1,303,100,50.7208318339679,5.36809417566672
"169",2022-03-08 00:14:00,1,303,100,50.0562863145556,5.13220447312572
"170",2022-03-08 00:14:05,1,303,100,50.8825267878656,5.64500167696119
"171",2022-03-08 00:14:10,1,303,100,47.5502624452972,5.53552441375748
"172",2022-03-08 00:14:15,1,303,100,50.249171203781,5.48152212302987
"173",2022-03-08 00:14:20,1,303,100,47.6785438391218,5.92163474987956
"174",2022-03-08 00:14:25,1,303,100,48.8239223342896,5.89504537346871
"175",2022-03-08 00:14:30,1,303,100,50.4686677666263,5.41477793922902
"176",2022-03-08 00:14:35,1,303,100,45.4143647287388,4.86936551906547
"177",2022-03-08 00:14:40,1,303,100,50.6468972572408,5.536493304791
"178",2022-03-08 00:14:45,1,303,100,49.4745856600523,5.47305045458554
"179",2022-03-08 00:14:50,1,303,100,47.6483706029669,5.70388558302121
"180",2022-03-08 00:14:55,1,303,100,48.7480915287638,7.19648511193507
"181",2022-03-08 00:15:00,1,303,100,49.2073655533039,4.87100945814608
"182",2022-03-08 00:15:05,1,303,100,49.4051677255734,5.55231362222115
"183",2022-03-08 00:15:10,1,303,100,48.1562160106056,5.66006283281474
"184",2022-03-08 00:15:15,1,303,100,48.8871370306242,5.35064369658686
"185",2022-03-08 00:15:20,1,303,100,49.2587806829251,5.48688109463852
"186",2022-03-08 00:15:25,1,303,100,47.3497502107853,5.56504264840293
"187",2022-03-08 00:15:30,1,303,100,45.8461290524957,5.66139713955665
"188",2022-03-08 00:15:35,1,303,100,48.7482765584548,6.26949415074821
"189",2022-03-08 00:15:40,1,303,100,46.1768888981284,5.78800195683179
"190",2022-03-08 00:15:45,1,303,100,47.835978636643,5.48537396621424
"191",2022-03-08 00:15:50,1,303,100,48.9473272409768,5.68260205247443
"192",2022-03-08 00:15:55,1,303,100,48.3088293748457,5.70736859805615
"193",2022-03-08 00:16:00,1,303,100,48.086695232313,5.38000756074006
"194",2022-03-08 00:16:05,1,303,100,46.0537499845364,5.57031019766543
"195",2022-03-08 00:16:10,1,303,100,49.7450545991646,5.3248378704473
"196",2022-03-08 00:16:15,1,303,100,45.8516344268294,6.0507954147367
"197",2022-03-08 00:16:20,1,303,100,50.7230405371046,5.58316941690881
"198",2022-03-08 00:16:25,1,303,100,50.2386904018065,5.81536497790327
"199",2022-03-08 00:16:30,1,303,100,46.6501709518245,5.85908880530004
"200",2022-03-08 00:16:35,1,303,100,49.3237887017718,5.44016211991448
"201",2022-03-09 00:00:00,1,303,200,49.8485191441204,5.58849271490801
"202",2022-03-09 00:00:05,1,303,200,46.1579648345801,5.15791419009304
"203",2022-03-09 00:00:10,1,303,200,51.1737511246044,5.64122500351365
"204",2022-03-09 00:00:15,1,303,200,48.4577416219126,5.02098303355396
"205",2022-03-09 00:00:20,1,303,200,51.0159526202986,5.95381633385153
"206",2022-03-09 00:00:25,1,303,200,50.4611675252268,5.53425921390521
"207",2022-03-09 00:00:30,1,303,200,49.6900275523064,6.41305714910678
"208",2022-03-09 00:00:35,1,303,200,49.5727144351727,6.36117900238846
"209",2022-03-09 00:00:40,1,303,200,52.5002184082681,5.76917279349553
"210",2022-03-09 00:00:45,1,303,200,49.8269277655904,5.60288497230226
"211",2022-03-09 00:00:50,1,303,200,48.0775801769762,5.95441772498953
"212",2022-03-09 00:00:55,1,303,200,47.2999627999894,5.43126202148681
"213",2022-03-09 00:01:00,1,303,200,46.2146897216264,5.72977808371348
"214",2022-03-09 00:01:05,1,303,200,48.4245462216314,5.09353939101191
"215",2022-03-09 00:01:10,1,303,200,46.1021155559281,6.05198774464071
"216",2022-03-09 00:01:15,1,303,200,46.0264971187579,4.92410715832405
"217",2022-03-09 00:01:20,1,303,200,48.9233164995647,5.45581484627257
"218",2022-03-09 00:01:25,1,303,200,48.1103973387222,6.33713946413001
"219",2022-03-09 00:01:30,1,303,200,49.0191525791862,5.53852968400731
"220",2022-03-09 00:01:35,1,303,200,49.143441393614,5.39841090747667
"221",2022-03-09 00:01:40,1,303,200,49.426680998924,5.6855691506592
"222",2022-03-09 00:01:45,1,303,200,50.1866540975992,5.38168316580413
"223",2022-03-09 00:01:50,1,303,200,48.7750837835421,4.97010663980697
"224",2022-03-09 00:01:55,1,303,200,49.0855938828108,5.67068682994093
"225",2022-03-09 00:02:00,1,303,200,50.4750600939554,5.50076287924726
"226",2022-03-09 00:02:05,1,303,200,47.8561523837337,5.91736542769894
"227",2022-03-09 00:02:10,1,303,200,47.4127651596463,5.68594024068614
"228",2022-03-09 00:02:15,1,303,200,49.9829691981875,5.46560779445518
"229",2022-03-09 00:02:20,1,303,200,47.6828963249782,4.94028751421385
"230",2022-03-09 00:02:25,1,303,200,47.727743608722,6.0065443936644
"231",2022-03-09 00:02:30,1,303,200,50.1887063726083,5.21258962865998
"232",2022-03-09 00:02:35,1,303,200,45.4444066876367,5.18958714801524
"233",2022-03-09 00:02:40,1,303,200,48.8092045696838,5.38816607561083
"234",2022-03-09 00:02:45,1,303,200,48.7741441337321,5.5251629024259
"235",2022-03-09 00:02:50,1,303,200,50.9926081263073,5.21318966874824
"236",2022-03-09 00:02:55,1,303,200,48.7286498557732,5.99710487031478
"237",2022-03-09 00:03:00,1,303,200,46.3528986905757,5.6328566050088
"238",2022-03-09 00:03:05,1,303,200,48.4913523099649,5.31840346694887
"239",2022-03-09 00:03:10,1,303,200,50.644305989835,5.37165980445008
"240",2022-03-09 00:03:15,1,303,200,48.2706187457093,5.67910720963085
"241",2022-03-09 00:03:20,1,303,200,50.0842880248044,5.02737110430087
"242",2022-03-09 00:03:25,1,303,200,47.9509517278302,5.3998199412677
"243",2022-03-09 00:03:30,1,303,200,48.8121865782026,6.39499985058852
"244",2022-03-09 00:03:35,1,303,200,47.592331217843,5.51714528562347
"245",2022-03-09 00:03:40,1,303,200,49.2572244625765,5.96620836244934
"246",2022-03-09 00:03:45,1,303,200,49.6826387456934,5.54831193506176
"247",2022-03-09 00:03:50,1,303,200,46.7469136039511,5.15707764937117
"248",2022-03-09 00:03:55,1,303,200,49.7215935037616,5.45679010172896
"249",2022-03-09 00:04:00,1,303,200,47.5730459912003,5.80376475348488
"250",2022-03-09 00:04:05,1,303,200,49.4053263672822,5.62322656048573
"251",2022-03-09 00:04:10,1,303,200,49.27904171782,6.06935459408304
"252",2022-03-09 00:04:15,1,303,200,47.7642345457936,6.0968460015717
"253",2022-03-09 00:04:20,1,303,200,46.6642384808393,5.45324495421284
"254",2022-03-09 00:04:25,1,303,200,49.6833370903926,4.85883206613134
"255",2022-03-09 00:04:30,1,303,200,46.9440430236694,5.4458748567159
"256",2022-03-09 00:04:35,1,303,200,47.6390872967851,5.51510709371904
"257",2022-03-09 00:04:40,1,303,200,46.5717494844408,5.04383734712297
"258",2022-03-09 00:04:45,1,303,200,51.9467162171099,5.81854116195008
"259",2022-03-09 00:04:50,1,303,200,48.1706581878233,4.80469619352948
"260",2022-03-09 00:04:55,1,303,200,46.6220273092148,5.28615006079613
"261",2022-03-09 00:05:00,1,303,200,49.6926194961254,5.92260093264685
"262",2022-03-09 00:05:05,1,303,200,48.3057569867276,6.05975752533661
"263",2022-03-09 00:05:10,1,303,200,45.4078688857591,5.37460828195765
"264",2022-03-09 00:05:15,1,303,200,47.118785900884,5.41060836755901
"265",2022-03-09 00:05:20,1,303,200,48.0307693334162,5.08278646918235
"266",2022-03-09 00:05:25,1,303,200,48.7988975449281,5.50832647251931
"267",2022-03-09 00:05:30,1,303,200,50.6702293843618,5.69255820420509
"268",2022-03-09 00:05:35,1,303,200,48.4608132403049,5.44251119778315
"269",2022-03-09 00:05:40,1,303,200,48.3338302458949,5.53094182855594
"270",2022-03-09 00:05:45,1,303,200,49.8215305990904,5.57333600818582
"271",2022-03-09 00:05:50,1,303,200,48.5056504770208,5.39645282569406
"272",2022-03-09 00:05:55,1,303,200,51.7068666677395,5.68659414750834
"273",2022-03-09 00:06:00,1,303,200,49.1646827339631,5.60036336303602
"274",2022-03-09 00:06:05,1,303,200,49.6357833003387,5.61463942244602
"275",2022-03-09 00:06:10,1,303,200,49.9503157070906,5.63831827158675
"276",2022-03-09 00:06:15,1,303,200,48.4317557481649,5.48813214449265
"277",2022-03-09 00:06:20,1,303,200,45.3711993448399,5.27681561332135
"278",2022-03-09 00:06:25,1,303,200,49.4743521003044,4.73348156832628
"279",2022-03-09 00:06:30,1,303,200,48.2065340778952,6.09047245354163
"280",2022-03-09 00:06:35,1,303,200,51.1931474769131,5.75418078405878
"281",2022-03-09 00:06:40,1,303,200,49.9881199072745,4.94666564434834
"282",2022-03-09 00:06:45,1,303,200,49.754458157201,5.35235204031635
"283",2022-03-09 00:06:50,1,303,200,49.6016675494467,4.99380624357823
"284",2022-03-09 00:06:55,1,303,200,48.3988422422097,5.03732923607828
"285",2022-03-09 00:07:00,1,303,200,48.4749898735659,5.08064190483834
"286",2022-03-09 00:07:05,1,303,200,50.5503067706735,5.11368410495206
"287",2022-03-09 00:07:10,1,303,200,49.0112995306732,5.23301469947545
"288",2022-03-09 00:07:15,1,303,200,47.7221097328154,5.05425042435774
"289",2022-03-09 00:07:20,1,303,200,45.9636912588377,4.91335722065492
"290",2022-03-09 00:07:25,1,303,200,45.1908571181334,5.43875886727508
"291",2022-03-09 00:07:30,1,303,200,47.7122255743279,5.89979727963466
"292",2022-03-09 00:07:35,1,303,200,46.1114415619681,5.51284343519179
"293",2022-03-09 00:07:40,1,303,200,48.3576477740485,5.36686470361815
"294",2022-03-09 00:07:45,1,303,200,47.3580893479757,5.6165419919888
"295",2022-03-09 00:07:50,1,303,200,48.9743116945178,6.01404020324847
"296",2022-03-09 00:07:55,1,303,200,49.4277381889021,5.77723546358988
"297",2022-03-09 00:08:00,1,303,200,49.8794675553958,5.75781185069331
"298",2022-03-09 00:08:05,1,303,200,47.7651064454446,5.1226318330975
"299",2022-03-09 00:08:10,1,303,200,49.5547843182557,5.48998781124511
"300",2022-03-09 00:08:15,1,303,200,48.4653144312091,5.28725232914781
"301",2022-03-09 00:08:20,1,303,200,47.8507897256359,5.06941042063519
"302",2022-03-09 00:08:25,1,303,200,48.1192081438826,5.13633759777065
"303",2022-03-09 00:08:30,1,303,200,50.0394246695693,5.12412868405378
"304",2022-03-09 00:08:35,1,303,200,49.9851094739186,5.1973873809757
"305",2022-03-09 00:08:40,1,303,200,48.9167731013346,5.65581256507347
"306",2022-03-09 00:08:45,1,303,200,49.5843011503234,5.45439331738551
"307",2022-03-09 00:08:50,1,303,200,49.8966326967151,5.72343397655148
"308",2022-03-09 00:08:55,1,303,200,47.3166126681539,5.65267445896278
"309",2022-03-09 00:09:00,1,303,200,48.3487472999104,5.58077024988862
"310",2022-03-09 00:09:05,1,303,200,48.9078257775118,5.49638579723104
"311",2022-03-09 00:09:10,1,303,200,48.3058100795826,5.77801392392223
"312",2022-03-09 00:09:15,1,303,200,47.7862812098741,5.81165668962612
"313",2022-03-09 00:09:20,1,303,200,47.8519974530342,5.3769191856976
"314",2022-03-09 00:09:25,1,303,200,48.8211756146546,5.11231470794139
"315",2022-03-09 00:09:30,1,303,200,48.1280470007974,5.4397717430061
"316",2022-03-09 00:09:35,1,303,200,51.2672818356669,5.90104411543444
"317",2022-03-09 00:09:40,1,303,200,47.437165549667,5.11690730394181
"318",2022-03-09 00:09:45,1,303,200,47.2891868440338,5.87802700011286
"319",2022-03-09 00:09:50,1,303,200,49.5120370289965,4.8418007391362
"320",2022-03-09 00:09:55,1,303,200,48.3371956370449,5.54750377236246
"321",2022-03-09 00:10:00,1,303,200,48.9163606075873,5.53887420421898
"322",2022-03-09 00:10:05,1,303,200,48.8492568514767,5.18076925487939
"323",2022-03-09 00:10:10,1,303,200,48.6590261461211,5.96847785970916
"324",2022-03-09 00:10:15,1,303,200,50.0907079695626,5.1065882603047
"325",2022-03-09 00:10:20,1,303,200,47.0701898736899,5.40291923204388
"326",2022-03-09 00:10:25,1,303,200,46.1458297482864,5.63313611316839
"327",2022-03-09 00:10:30,1,303,200,48.5116424005301,5.55145099471311
"328",2022-03-09 00:10:35,1,303,200,46.821692014862,5.50563429181762
"329",2022-03-09 00:10:40,1,303,200,48.3190053771747,5.55513455481877
"330",2022-03-09 00:10:45,1,303,200,50.0514022842172,5.53835184039272
"331",2022-03-09 00:10:50,1,303,200,46.7137232292538,5.45230078598773
"332",2022-03-09 00:10:55,1,303,200,50.1290257246132,5.27398333790817
"333",2022-03-09 00:11:00,1,303,200,50.1284378885132,5.59182027664211
"334",2022-03-09 00:11:05,1,303,200,47.4024171004217,5.87788966619109
"335",2022-03-09 00:11:10,1,303,200,47.2721187664106,6.11104453846719
"336",2022-03-09 00:11:15,1,303,200,48.1099315344946,5.84478525374237
"337",2022-03-09 00:11:20,1,303,200,48.784951798986,5.91843662975555
"338",2022-03-09 00:11:25,1,303,200,49.8052162935211,5.45434208993813
"339",2022-03-09 00:11:30,1,303,200,47.1147271314072,5.85674580139873
"340",2022-03-09 00:11:35,1,303,200,47.145652476651,5.78270758155044
"341",2022-03-09 00:11:40,1,303,200,49.4437093866686,5.95367133221873
"342",2022-03-09 00:11:45,1,303,200,50.3679130163466,5.17217826250404
"343",2022-03-09 00:11:50,1,303,200,49.9129689504751,5.40267085465183
"344",2022-03-09 00:11:55,1,303,200,47.8978665429536,5.451521736057
"345",2022-03-09 00:12:00,1,303,200,52.1310705766743,5.14460545674924
"346",2022-03-09 00:12:05,1,303,200,49.6029163794107,5.61254750996647
"347",2022-03-09 00:12:10,1,303,200,48.6460877682985,6.16182027488404
"348",2022-03-09 00:12:15,1,303,200,50.1080417589018,5.76761224568316
"349",2022-03-09 00:12:20,1,303,200,47.0599467132924,5.48467757442721
"350",2022-03-09 00:12:25,1,303,200,49.6407828657201,4.27633442851283
"351",2022-03-09 00:12:30,1,303,200,49.335305817598,4.41786138507026
"352",2022-03-09 00:12:35,1,303,200,48.3684626234477,5.69047581950038
"353",2022-03-09 00:12:40,1,303,200,48.0002579231212,5.41334086087606
"354",2022-03-09 00:12:45,1,303,200,49.7157726012354,5.64934695345542
"355",2022-03-09 00:12:50,1,303,200,47.9445651698193,5.28730317473549
"356",2022-03-09 00:12:55,1,303,200,49.4110101755121,5.42056973770384
"357",2022-03-09 00:13:00,1,303,200,49.2544072689099,5.61992635411478
"358",2022-03-09 00:13:05,1,303,200,47.1209046039188,5.62390915680934
"359",2022-03-09 00:13:10,1,303,200,48.5390190467185,5.42507718599815
"360",2022-03-09 00:13:15,1,303,200,49.2491908551203,5.56483754776908
"361",2022-03-09 00:13:20,1,303,200,49.7777164197809,5.23143856521226
"362",2022-03-09 00:13:25,1,303,200,49.1416255856088,5.32646309723816
"363",2022-03-09 00:13:30,1,303,200,49.6076284632217,5.67851906852082
"364",2022-03-09 00:13:35,1,303,200,47.9783353519115,6.63188083819718
"365",2022-03-09 00:13:40,1,303,200,49.032340819846,5.66145878617472
"366",2022-03-09 00:13:45,1,303,200,48.811439706285,5.2295291913729
"367",2022-03-09 00:13:50,1,303,200,45.3059854449403,5.59889385807276
